---------------------------
|Estatíst.dados    |Número|
|-------------------------|
|Registros transfs.|   854|
---------------------------
14.04.2022                                                                                                                                                                                                                                              Relatório de ativo imobilizado                                                                                                                                                                                                                                                  2
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Relatório de ativo imobilizado
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Empr|Classe|Imobilizado |Sbnº|Denominação do imobilizado                        |Denominação do imobilizado                |Recebedor de Mercadorias|Local de instalação|Texto nºprinc.imob.                               |Dt.incorp.|Quantidade|UMB|UMB|Quantidade Retroativa|UMB|Nº inventário    |Nº série/Chassi   |Centro cst|Cen.|Centro                  |Espécie|Espécie                      |Ordem de investimento|Elemento PEP|Dta.desat.|Imob.origem |SubnºIeA|Val.aquis.atual|Moeda|  Depr.atual|Moeda|Val.cont.atual|Moeda|
|1001|2200  |220000001823|1   |ADEQUAÇÃO  CARROCERIA                             |PI-1021-03/20-011-10282                   |              0000000000|                   |CAMINHAO VW 17.190 COM CARROCERIA                 |09.04.2021|    1,000 |UN |UN |               0,000 |UN |NÃO APLICAVEL    |9533E8246GR605994 |1027340   |1027|Serra                   |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000048151|0       |      5.550,24 |BRL  |     462,52-|BRL  |     5.087,72 |BRL  |
|1001|2200  |220000001824|0   |CAMINHAO VW 17.190 COM CARROCERIA                 |                                          |              0000000000|                   |CAMINHAO VW 17.190 COM CARROCERIA                 |21.07.2016|    1,000 |UN |UN |               0,000 |UN |1101488362504-5  |9533E8244GR606058 |1028340   |1028|Cachoeiro do Itapemirim |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000003406|0       |    190.412,33 |BRL  | 124.667,78-|BRL  |    65.744,55 |BRL  |
|1001|2200  |220000001824|1   |ADEQUAÇÃO  CARROCERIA                             |PI-1021-03/20-011-10281                   |              0000000000|                   |CAMINHAO VW 17.190 COM CARROCERIA                 |09.04.2021|    1,000 |UN |UN |               0,000 |UN |NÃO APLICAVEL    |9533E8244GR606058 |1027340   |1027|Serra                   |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000048150|0       |      5.550,24 |BRL  |     462,52-|BRL  |     5.087,72 |BRL  |
|1001|2200  |220000001825|0   |CAMINHAO VW 24.280                                |                                          |              0000000000|                   |CAMINHAO VW 24.280                                |08.07.2016|    1,000 |UN |UN |               0,000 |UN |1101488362497-5  |953658245FR524125 |1065380   |1065|Cuiabá                  |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|600000002595|0       |    246.315,70 |BRL  | 166.776,24-|BRL  |    79.539,46 |BRL  |
|1001|2200  |220000001834|0   |CAMINHAO VW 24.280                                |                                          |              0000000000|                   |CAMINHAO VW 24.280                                |07.11.2016|    1,000 |UN |UN |               0,000 |UN |203111           |953658243FR524401 |1061380   |1061|Brasília                |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|600000002657|0       |    319.345,17 |BRL  | 203.063,09-|BRL  |   116.282,08 |BRL  |
|1001|2200  |220000001835|0   |CAMINHAO VW 24.280 6X2                            |                                          |              0000000000|                   |CAMINHAO VW 24.280 6X2                            |29.11.2016|    1,000 |UN |UN |               0,000 |UN |1101488362552-5  |953658248FR524586 |1071380   |1071|Salvador                |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|600000002658|0       |    303.563,17 |BRL  | 191.940,50-|BRL  |   111.622,67 |BRL  |
|1001|2200  |220000001836|0   |CAMINHAO VW 17.190                                |                                          |              0000000000|                   |CAMINHAO VW 17.190                                |29.12.2016|    1,000 |UN |UN |               0,000 |UN |1101488371863-5  |9533E8245HR704310 |1012380   |1012|São José dos Campos     |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|600000004773|0       |    152.249,00 |BRL  |  95.079,91-|BRL  |    57.169,09 |BRL  |
|1001|2200  |220000001837|0   |CAMINHAO VW 17.190 COM CARROCERIA                 |                                          |              0000000000|                   |CAMINHAO VW 17.190 COM CARROCERIA                 |29.12.2016|    1,000 |UN |UN |               0,000 |UN |1101488371712-5  |9533E8240HR703856 |1018340   |1018|Araçatuba               |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000005763|0       |    192.442,00 |BRL  | 116.770,58-|BRL  |    75.671,42 |BRL  |
|1001|2200  |220000001837|1   |ADEQUAÇÃO  CARROCERIA                             |PI-1021-03/20-011-101915                  |              0000000000|                   |CAMINHAO VW 17.190 COM CARROCERIA                 |09.04.2021|    1,000 |UN |UN |               0,000 |UN |NÃO APLICAVEL    |9533E8240HR703856 |1019340   |1019|Paulínia                |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000048317|0       |      4.433,28 |BRL  |     369,44-|BRL  |     4.063,84 |BRL  |
|1001|2200  |220000001839|0   |CAMINHÃO FORD F350 P                              |                                          |              0000000000|                   |CAMINHÃO FORD F350 P                              |17.01.2017|    1,000 |UN |UN |               0,000 |UN |NF31896          |9BFJF37P5B007859  |1121310   |1121|Caxias                  |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000005758|0       |    102.895,58 |BRL  |  63.237,92-|BRL  |    39.657,66 |BRL  |
|1001|2200  |220000001840|0   |CAMINHÃO VW 24.280                                |                                          |              0000000000|                   |CAMINHÃO VW 24.280                                |17.01.2017|    1,000 |UN |UN |               0,000 |UN |NF 362558        |953658245FR522679 |1041380   |1041|Araucária               |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000002593|0       |    292.946,45 |BRL  | 180.040,01-|BRL  |   112.906,44 |BRL  |
|1001|2200  |220000001841|0   |CAMINHÃO VW 24.280                                |                                          |              0000000000|                   |CAMINHÃO VW 24.280                                |17.01.2017|    1,000 |UN |UN |               0,000 |UN |NF362557         |953658240FR524176 |1041380   |1041|Araucária               |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000002594|0       |    295.477,21 |BRL  | 181.595,36-|BRL  |   113.881,85 |BRL  |
|1001|2200  |220000001842|0   |CAMINHÃO VW 24.280                                |                                          |              0000000000|                   |CAMINHÃO VW 24.280                                |18.01.2017|    1,000 |UN |UN |               0,000 |UN |362509-5         |953658248FR523535 |1154380   |1154|Caxias do Sul           |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000003680|0       |    330.915,68 |BRL  | 203.375,26-|BRL  |   127.540,42 |BRL  |
|1001|2200  |220000001843|0   |CAMINHAO VW 8.160 COM CARROCERIA                  |                                          |              0000000000|                   |CAMINHAO VW 8.160 COM CARROCERIA                  |31.01.2017|    1,000 |UN |UN |               0,000 |UN |184957           |9531M52P2GR608345 |1034310   |1034|Uberlândia              |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000006281|0       |    133.549,32 |BRL  |  81.636,08-|BRL  |    51.913,24 |BRL  |
|1001|2200  |220000001844|0   |CAMINHAO VW 17.190                                |                                          |              0000000000|                   |CAMINHAO VW 17.190                                |31.01.2017|    1,000 |UN |UN |               0,000 |UN |371693-5         |9533E8242HR703860 |1041380   |1041|Araucária               |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000004772|0       |    150.520,00 |BRL  |  92.507,08-|BRL  |    58.012,92 |BRL  |
|1001|2200  |220000001845|0   |CAMINHAO VW 13.190 COM CARROCERIA                 |                                          |              0000000000|                   |CAMINHAO VW 13.190 COM CARROCERIA                 |10.02.2017|    1,000 |UN |UN |               0,000 |UN |1101488371707-5  |9533E7238HR701709 |1065310   |1065|Cuiabá                  |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000006282|0       |    162.654,10 |BRL  |  98.270,18-|BRL  |    64.383,92 |BRL  |
|1001|2200  |220000001845|1   |ADEQUAÇÃO  CARROCERIA                             |PI-1021-03/20-011-106514                  |              0000000000|                   |CAMINHAO VW 13.190 COM CARROCERIA                 |09.04.2021|    1,000 |UN |UN |               0,000 |UN |NÃO APLICAVEL    |9533E7238HR701709 |1065340   |1065|Cuiabá                  |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000048667|0       |     13.800,00 |BRL  |   1.150,00-|BRL  |    12.650,00 |BRL  |
|1001|2200  |220000001847|0   |CAMINHÃO TRUCK BOB-TAIL VW 24.280                 |700000001115                              |              0000000000|                   |CAMINHÃO TRUCK BOB-TAIL VW 24.280                 |07.03.2017|    1,000 |UN |UN |               0,000 |UN |1101488371697-5  |953658240FR528227 |1121380   |1121|Caxias                  |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|600000004777|0       |    259.746,62 |BRL  | 154.224,56-|BRL  |   105.522,06 |BRL  |
|1001|2200  |220000001848|0   |CAMINHÃO TOCO BOB-TAIL VW 17.190                  |700000001108                              |              0000000000|                   |CAMINHÃO TOCO BOB-TAIL VW 17.190                  |20.03.2017|    1,000 |UN |UN |               0,000 |UN |1101488371858-5  |9533E8246HR703957 |1022380   |1022|Macaé II                |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|600000004771|0       |    238.330,00 |BRL  | 141.508,44-|BRL  |    96.821,56 |BRL  |
|1001|2200  |220000001849|0   |CAMINHAO VW 24.280                                |700000000662                              |              0000000000|                   |CAMINHAO VW 24.280                                |07.04.2017|    1,000 |UN |UN |               0,000 |UN |362565           |953658249FR523706 |1179380   |1179|Nossa Senhora do Socorro|103    |CAMINHAO TANQUE              |                     |            |00.00.0000|600000002659|0       |    308.517,08 |BRL  | 179.968,30-|BRL  |   128.548,78 |BRL  |
|1001|2200  |220000001850|0   |CAMINHAO VW 17.190                                |700000001182                              |              0000000000|                   |CAMINHAO VW 17.190                                |07.04.2017|    1,000 |UN |UN |               0,000 |UN |371439           |9533E8247HR703742 |1091340   |1091|Belém                   |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000011678|0       |    201.686,36 |BRL  | 114.066,24-|BRL  |    87.620,12 |BRL  |
|1001|2200  |220000001850|1   |ADEQUAÇÃO  CARROCERIA                             |PI-1021-03/20-011-10914                   |              0000000000|                   |CAMINHAO VW 17.190                                |09.04.2021|    1,000 |UN |UN |               0,000 |UN |NÃO APLICAVEL    |9533E8247HR703742 |1091340   |1091|Belém                   |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000048495|0       |      2.134,00-|BRL  |     177,83 |BRL  |     1.956,17-|BRL  |
|1001|2200  |220000001851|0   |CAMINHAO VW 17.190                                |700000001188                              |              0000000000|                   |CAMINHAO VW 17.190                                |07.04.2017|    1,000 |UN |UN |               0,000 |UN |371440           |9533E8244HR703584 |1091340   |1091|Belém                   |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000011910|0       |    203.719,73 |BRL  | 114.808,58-|BRL  |    88.911,15 |BRL  |
|1001|2200  |220000001851|1   |ADEQUAÇÃO  CARROCERIA                             |PI-1021-03/20-011-10915                   |              0000000000|                   |CAMINHAO VW 17.190                                |09.04.2021|    1,000 |UN |UN |               0,000 |UN |NÃO APLICAVEL    |9533E8244HR703584 |1091340   |1091|Belém                   |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000048496|0       |      2.134,00-|BRL  |     177,83 |BRL  |     1.956,17-|BRL  |
|1001|2200  |220000001852|0   |CAMINHAO VW 17.190                                |700000001181                              |              0000000000|                   |CAMINHAO VW 17.190                                |07.04.2017|    1,000 |UN |UN |               0,000 |UN |371437           |9533E824XHR703539 |1091340   |1091|Belém                   |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000011677|0       |    203.638,86 |BRL  | 114.775,08-|BRL  |    88.863,78 |BRL  |
|1001|2200  |220000001852|1   |ADEQUAÇÃO  CARROCERIA                             |PI-1021-03/20-011-10916                   |              0000000000|                   |CAMINHAO VW 17.190                                |09.04.2021|    1,000 |UN |UN |               0,000 |UN |NÃO APLICAVEL    |9533E824XHR703539 |1091340   |1091|Belém                   |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000048497|0       |      2.134,00-|BRL  |     177,83 |BRL  |     1.956,17-|BRL  |
|1001|2200  |220000001853|0   |CAMINHAO VW 24.280                                |700000001845                              |              0000000000|                   |CAMINHAO VW 24.280                                |10.04.2017|    1,000 |UN |UN |               0,000 |UN |378896           |953658244HR708765 |1041380   |1041|Araucária               |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|600000010733|0       |    207.320,60 |BRL  | 120.937,02-|BRL  |    86.383,58 |BRL  |
